Population,Locality,Municipality,County,Latitude,Longitude,X-Sweref99TM,Y-Sweref99TM
286,"Juoksengi",Övertorneå,Norrbotten,66.5661,23.8442,891422.35,7410798.33
286,"Uddheden",Sunne,Värmland,59.9462,12.9103,383264.14,6647262.15
286,"Kagghamra tomtområde",Botkyrka,Stockholm,59.1179,17.7837,659355.86,6556501.18
285,"Klockestrand",Kramfors,Västernorrland,62.8754,17.9119,648086.59,6975061.4
285,"Toftbyn",Falun,Dalarna,60.7159,15.7473,540778.44,6731378.35
285,"Värmlandsbro",Säffle,Värmland,59.1923,13.0275,387319.56,6563135.11
285,"Broaryd",Gislaved,Jönköping,57.1222,13.2449,393737.87,6332361.17
285,"Kalkudden",Strängnäs,Södermanland,59.267,17.2816,630052.51,6572007.51
284,"Repisvaara",Gällivare,Norrbotten,67.1173,20.6656,745562.26,7455649.26
284,"Hjortnäs och Sunnanäng",Leksand,Dalarna,60.7831,14.9671,498207.05,6738623.68
283,"Junosuando",Pajala,Norrbotten,67.426,22.5077,820966.87,7498322.52
283,"Gideå",Örnsköldsvik,Västernorrland,63.4808,18.9722,697792.23,7045293.47
283,"Hillsta och Se",Sandviken,Gävleborg,60.6042,16.6464,590145.94,6719836.62
283,"Folkärna",Avesta,Dalarna,60.1568,16.3128,572874.92,6669594.1
283,"Gropen",Lekeberg,Örebro,59.155,14.8263,490062.64,6557323.65
283,"Butbro",Finspång,Östergötland,58.7134,15.8432,548847.57,6508446.58
282,"Hånger",Värnamo,Jönköping,57.0756,13.9742,437814.99,6326272.75
282,"Äng",Nässjö,Jönköping,57.694,14.566,474128.22,6394724.02
282,"Rydsnäs",Ydre,Östergötland,57.7987,15.1496,508892.69,6406310.02
281,"Gesunda",Mora,Dalarna,60.8877,14.5478,475454.02,6750366.95
281,"Långared",Alingsås,Västra Götaland,58.045,12.5217,353714.26,6436399.75
281,"Hunnestad",Varberg,Halland,57.1018,12.3604,340112.66,6331816.5
281,"Östra Tommarp",Simrishamn,Skåne,55.5354,14.2355,451748.63,6154635.29
280,"Österå, Uggelviken och Hökviken",Falun,Dalarna,60.6482,15.6304,534471.89,6723772.19
280,"Årstad",Falkenberg,Halland,56.9181,12.6798,358759.79,6310671.13
280,"Landfjärden",Nynäshamn,Stockholm,59.0354,17.9817,671095.25,6547811.42
280,"Blidö",Norrtälje,Stockholm,59.6112,18.8949,719709.23,6614563.32
279,"Karesuando",Kiruna,Norrbotten,68.4414,22.4479,804788.64,7610536.82
279,"Gammelgården",Kalix,Norrbotten,65.8811,23.0378,865702.83,7330115.78
279,"Trädet",Ulricehamn,Västra Götaland,57.985,13.5367,413471.14,6427975.15
279,"Sjögestad",Linköping,Östergötland,58.3645,15.3698,521634.94,6469349.79
279,"Lillkyrka",Enköping,Uppsala,59.5588,17.2454,626892.34,6604418.04
279,"Söderby",Ekerö,Stockholm,59.3831,17.58,646553.78,6585555.79
277,"Sörstafors",Hallstahammar,Västmanland,59.5829,16.2089,568274.72,6605577.23
276,"Rödån",Habo,Jönköping,58.0501,14.1844,451856.42,6434574.22
275,"Gäddede",Strömsund,Jämtland,64.5008,14.1422,458796.04,7153100.85
274,"Blåsmark",Piteå,Norrbotten,65.2661,21.295,793509.71,7252779.26
274,"Rabbalshede",Tanum,Västra Götaland,58.6137,11.472,295102.49,6502430.29
274,"Ramdala",Karlskrona,Blekinge,56.1819,15.7616,547276.62,6226582.18
274,"Halltorp",Kalmar,Kalmar,56.4995,16.1019,567831.84,6262221.91
274,"Törestorp",Gnosjö,Jönköping,57.2997,13.8498,430694.11,6351337.73
273,"Hemavan/Bierke",Storuman,Västerbotten,65.8212,15.0903,504124.92,7299980.36
273,"Lundby och Rogstorp",Kungälv,Västra Götaland,57.9253,11.9203,317622.62,6424543.1
273,"Nymölla",Bromölla,Skåne,56.0402,14.4727,467150.6,6210675.63
273,"Västra Karaby",Kävlinge,Skåne,55.8095,13.0484,377691.48,6186602.51
273,"Grönskan, Vedhamn och Baldersnäs",Värmdö,Stockholm,59.2339,18.4729,698114.94,6571261.83
272,"Götlunda",Arboga,Västmanland,59.3544,15.6683,538000.13,6579708.85
272,"Gusselby",Lindesberg,Örebro,59.6433,15.2212,512469.73,6611713.33
272,"Uddebo",Tranemo,Västra Götaland,57.4732,13.2614,395732.27,6371393.05
272,"Hjälm",Kungsbacka,Halland,57.4942,12.1685,330305.83,6375936.54
272,"Hasslöv",Laholm,Halland,56.4123,13.0066,377015,6253755.98
271,"Gripenberg",Tranås,Jönköping,57.9921,14.8551,491433.66,6427841.37
270,"Lycksta",Västerås,Västmanland,59.6907,16.5562,587605.83,6617992.98
270,"Rockhammar",Lindesberg,Örebro,59.5252,15.4461,525236.35,6598616.17
270,"Stensund",Trosa,Södermanland,58.8959,17.5976,649667.03,6531365.11
268,"Lunne",Östersund,Jämtland,63.0798,14.875,493683.36,6994485.01
268,"Vallsta",Bollnäs,Gävleborg,61.5189,16.3665,572696.05,6821344.57
268,"Nysättra",Norrtälje,Stockholm,59.8121,18.8933,718308.05,6636896
267,"Hammar",Askersund,Örebro,58.8146,14.9633,497881.39,6519406.88
267,"Högboda",Kil,Värmland,59.5593,13.0566,390175.24,6603943.63
267,"Malmön",Sotenäs,Västra Götaland,58.3487,11.3313,285326.58,6473388.79
267,"Ysby",Laholm,Halland,56.4919,13.1177,384109.5,6262419.14
267,"Huaröd",Kristianstad,Skåne,55.8428,13.9723,435646.78,6189056.36
266,"Trångsviken",Krokom,Jämtland,63.3321,14.0198,450915.63,7022969.3
266,"Husby och Tuna",Strängnäs,Södermanland,59.3693,17.2451,627585.95,6583327.05
265,"Porjus",Jokkmokk,Norrbotten,66.9588,19.8166,710198.02,7434925.04
265,"Nordvära och Källstorp",Varberg,Halland,57.2731,12.1758,329722.8,6351317.58
265,"Östra Sönnarslöv",Kristianstad,Skåne,55.8873,14.0139,438321.19,6193980.83
264,"Gunnarskog",Arvika,Värmland,59.8151,12.5639,363381.06,6633336.29
264,"Stensjön",Nässjö,Jönköping,57.5814,14.8253,489554.36,6382117.33
263,"Svartbyn",Överkalix,Norrbotten,66.2664,22.8351,851151.26,7371623.72
263,"Norrbo och Västansjö",Ludvika,Dalarna,60.2647,14.9543,497471.86,6680894.38
263,"Kyrksten",Storfors,Värmland,59.4373,14.3919,465509.47,6588907.05
263,"Lörby",Sölvesborg,Blekinge,56.069,14.6941,480954.24,6213797.59
263,"Norra Vindö",Värmdö,Stockholm,59.3623,18.6548,707696.71,6586101.53
263,"Ekskogen",Vallentuna,Stockholm,59.6392,18.2261,681855.3,6615645.62
262,"Vaplan",Krokom,Jämtland,63.3363,14.22,460948.42,7023301.45
262,"Stråssa",Lindesberg,Örebro,59.7392,15.1978,511117.34,6622386.04
262,"Ulvåker",Skövde,Västra Götaland,58.4748,13.9281,437480.84,6482074.12
262,"Horla",Vårgårda,Västra Götaland,57.9594,12.7281,365571.88,6426448.74
262,"Äsperöd",Sjöbo,Skåne,55.6094,13.9163,431736.49,6163142.13
261,"Gårdby",Mörbylånga,Kalmar,56.6017,16.6412,600754.07,6274256.38
261,"Simonstorp",Norrköping,Östergötland,58.7845,16.1544,566734.34,6516626.62
260,"Slätthult",Lerum,Västra Götaland,57.7715,12.3481,342273.86,6406364.54
260,"Torreby",Munkedal,Västra Götaland,58.4472,11.6003,301611.19,6483514.33
260,"Eskilsby och Snugga",Härryda,Västra Götaland,57.6148,12.2872,337953.45,6389065.47
260,"Margretetorp",Ängelholm,Skåne,56.3381,12.8906,369605.52,6245703.63
260,"Örstig",Nyköping,Södermanland,58.7268,17.0777,620301.8,6511492.28
259,"Kassjö",Umeå,Västerbotten,63.9297,20.0073,745340.13,7098818.37
259,"Vånga",Kristianstad,Skåne,56.1699,14.3747,461174.36,6225160.43
259,"Hätte, Seglarvik och Sandvik",Tranås,Jönköping,58.0298,15.0417,502460.4,6432026.71
259,"Borggård",Finspång,Östergötland,58.7295,15.5555,532165.28,6510070.71
258,"Kärsta och Bredsdal",Västerås,Västmanland,59.6774,16.8397,603601.92,6616918.01
258,"Holmeja",Svedala,Skåne,55.5541,13.2731,391064.75,6157806.02
258,"Muskö",Haninge,Stockholm,59.0008,18.1299,679772.44,6544346.15
257,"Viksjöfors",Ovanåker,Gävleborg,61.3359,15.9535,551024.23,6800579.75
257,"Runemo",Ovanåker,Gävleborg,61.357,16.1325,560563.29,6803082.38
257,"Bergagård",Falkenberg,Halland,56.9828,12.576,352697.99,6318089.13
257,"Skarpö",Vaxholm,Stockholm,59.4117,18.3745,691501.2,6590755.48
256,"Sibo",Bollnäs,Gävleborg,61.2149,16.6166,586837.03,6787795.43
256,"Dammkullen, Fjällastorp och Stenaskjum",Bollebygd,Västra Götaland,57.6832,12.5356,353065.96,6396109.03
256,"Kartlandet och Ringstadmo",Norrköping,Östergötland,58.643,16.0884,563172.53,6500815.66
255,"Vikarbodarna och Skatan",Sundsvall,Västernorrland,62.2036,17.4925,629656.23,6899358.61
255,"Signehög och Norrmannebo",Kungälv,Västra Götaland,57.9966,12.1165,329571.7,6431973.57
255,"Havdhem",Gotland,Gotland,57.1666,18.3337,701562.19,6340863.21
255,"Klockrike",Motala,Östergötland,58.4969,15.3376,519678.09,6484085.58
255,"Edeby",Knivsta,Uppsala,59.7093,17.7196,652992.27,6622174.68
254,"Åsarne",Berg,Jämtland,62.6455,14.3678,467589.48,6946247.73
254,"Svenstorp",Ängelholm,Skåne,56.3423,12.9311,372122.68,6246097.99
254,"Ingelsträde",Höganäs,Skåne,56.1859,12.6334,353123.11,6229286.33
254,"Gränum",Olofström,Blekinge,56.2283,14.6046,475485.43,6231560.26
254,"Läppe",Vingåker,Södermanland,59.1293,15.7935,545418.7,6554718.74
254,"Häggeby och Vreta",Håbo,Uppsala,59.6546,17.5432,643307.06,6615687.35
253,"Överboda",Umeå,Västerbotten,63.8514,19.9289,742180.97,7089818.97
253,"Jättendal",Nordanstig,Gävleborg,61.9795,17.2528,618058.61,6873948.43
253,"Husby",Hedemora,Dalarna,60.3894,16.0005,555146.91,6695198.09
253,"Väggarp",Eslöv,Skåne,55.7856,13.242,389759.37,6183621.75
253,"Kvärlöv",Landskrona,Skåne,55.838,12.9917,374235.16,6189874.22
253,"Hjortsberga",Alvesta,Kronoberg,56.9142,14.4526,466672.74,6307973.86
253,"Kränge",Linköping,Östergötland,58.4429,15.4662,527217.98,6478115.4
252,"Ringhals, Skällåkra och Lingome",Varberg,Halland,57.2593,12.1058,325441.03,6349956.63
252,"Hedeskoga",Ystad,Skåne,55.4519,13.7984,424003.24,6145741.43
251,"Dyvelsten",Forshaga,Värmland,59.5147,13.4378,411597.29,6598399.79
250,"Tjautjas/Cavccas",Gällivare,Norrbotten,67.3227,20.7303,746251.77,7478730.53
250,"Nordingrå",Kramfors,Västernorrland,62.9306,18.2873,666849.93,6982115.25
250,"Askersby",Örebro,Örebro,59.1496,15.4724,527024.91,6556807.52
250,"Rörö",Öckerö,Västra Götaland,57.7771,11.6197,299001.36,6408913.43
250,"Valinge",Varberg,Halland,57.1769,12.3712,341089.15,6340141.09
250,"Järavallen",Kävlinge,Skåne,55.7917,12.9507,371515.83,6184792.31
250,"Kyrkheddinge",Staffanstorp,Skåne,55.6483,13.27,391128.87,6168297.92
250,"Norraby",Tranås,Jönköping,58.0583,15.0055,500324.51,6435201.22
250,"Älvkarleö",Älvkarleby,Uppsala,60.5384,17.4157,632524.6,6713811.47
250,"Sånga Säby",Ekerö,Stockholm,59.3655,17.6496,650583.14,6583748.4
250,"Lilla Stenby",Ekerö,Stockholm,59.3863,17.5218,643235.95,6585785.47
249,"Hulu",Ulricehamn,Västra Götaland,57.699,13.2993,398635.39,6396476.11
249,"Rappestad",Linköping,Östergötland,58.4021,15.4204,524569.96,6473550.06
249,"Nibble",Södertälje,Stockholm,59.066,17.6236,650417.07,6550359.84
248,"Östra Bispgården",Ragunda,Jämtland,63.0052,16.6672,584426.87,6987260.46
248,"Segersta",Bollnäs,Gävleborg,61.27,16.6372,587791.51,6793956.58
248,"Fiskebäckskil",Lysekil,Västra Götaland,58.242,11.4541,291877.45,6461133.14
248,"Västra Hanhals",Kungsbacka,Halland,57.4459,12.0756,324510.56,6370796.8
248,"Skåne-Tranås",Tomelilla,Skåne,55.6146,13.9941,436645.3,6163648.78
248,"Orrhammar",Flen,Södermanland,59.0812,16.5573,589255.79,6550132.85
248,"Finsta",Norrtälje,Stockholm,59.736,18.4947,696416.48,6627189.57
248,"Brottby",Vallentuna,Stockholm,59.5631,18.242,683163.87,6607229.37
246,"Sänna",Askersund,Örebro,58.791,14.9698,498255.13,6516779.11
246,"Östorp och Ådran",Huddinge,Stockholm,59.1555,18.0075,671972.01,6561249.18
245,"Edsvalla Övre bruket",Karlstad,Värmland,59.4459,13.2206,399100.12,6591055.3
245,"Kalvsund",Öckerö,Västra Götaland,57.7087,11.6817,302314.13,6401126.03
245,"Skumparp",Malmö,Skåne,55.537,12.9634,371475.29,6156437.04
245,"Kättilsmåla",Karlskrona,Blekinge,56.275,15.7338,545437.64,6236929.01
245,"Nöbbele",Växjö,Kronoberg,56.6912,15.021,501288.61,6283017.44
245,"Öggestorp",Jönköping,Jönköping,57.7229,14.3831,463252.92,6398023.3
244,"Risby",Kungälv,Västra Götaland,57.8946,11.8512,313371.65,6421318.11
244,"Flädie",Lomma,Skåne,55.7262,13.0692,378735.5,6177292.89
244,"Hallabro",Ronneby,Blekinge,56.3893,15.1029,506353.9,6249412.74
243,"Rengsjö",Bollnäs,Gävleborg,61.362,16.6048,585802.45,6804160.45
243,"Ytterstad",Lerum,Västra Götaland,57.8275,12.2055,334053.84,6412931.43
242,"Skålö",Vansbro,Dalarna,60.5621,14.2956,461380.17,6714220.55
242,"Fegen",Falkenberg,Halland,57.1062,13.0387,381201.88,6330915.11
242,"Bjärlöv",Kristianstad,Skåne,56.1121,14.0872,443234.73,6218932.31
242,"Tånga och Rögle",Helsingborg,Skåne,56.1952,12.7752,361959.66,6230031.45
240,"Klöverträsk",Luleå,Norrbotten,65.6353,21.405,794441.99,7294278.97
240,"Blötberget",Ludvika,Dalarna,60.1265,15.05,502775.7,6665500.29
240,"Evertsberg",Älvdalen,Dalarna,61.1361,13.9563,443792.83,6778395.45
240,"Svartehallen",Stenungsund,Västra Götaland,58.1227,11.9553,320682.08,6446421.88
240,"Tuna",Vimmerby,Kalmar,57.5762,16.1055,566113.59,6382064.39
239,"Norr Amsberg",Borlänge,Dalarna,60.5302,15.3536,519406.56,6710514.62
239,"Hjortkvarn",Hallsberg,Örebro,58.8972,15.436,525122.05,6528692.16
239,"Östra Hanhals och Torkelstorp",Kungsbacka,Halland,57.4461,12.1199,327167.01,6370712.54
239,"Vittskövle",Kristianstad,Skåne,55.8572,14.1492,446744.76,6190518.06
239,"Angelstad",Ljungby,Kronoberg,56.8277,13.76,424324.33,6298889.86
238,"Olshammar",Askersund,Örebro,58.7552,14.7969,488251.07,6512815.27
238,"Kättilstorp",Falköping,Västra Götaland,58.042,13.7116,423938.41,6434111.65
238,"Groröd, Svenseröd, Torskog och Källeröd",Lilla Edet,Västra Götaland,58.0387,12.1371,330987.13,6436606.71
238,"Bruzaholm",Eksjö,Jönköping,57.6413,15.2769,516528.51,6388814.36
238,"Skoby",Östhammar,Uppsala,60.0295,18.0198,668248.53,6658536.51
238,"Dannemora",Östhammar,Uppsala,60.2047,17.859,658446.17,6677643.3
237,"Övertänger",Falun,Dalarna,60.8615,15.7476,540609.08,6747587.16
237,"Luddingsbo",Söderköping,Östergötland,58.5112,16.1217,565352.69,6486168.77
237,"Herstadberg",Norrköping,Östergötland,58.6267,16.1779,568401.03,6499086.64
236,"Hästeryd och Ryd",Alingsås,Västra Götaland,57.8648,12.4933,351294.16,6416411.54
236,"Rixö och Ryk",Lysekil,Västra Götaland,58.3619,11.4572,292763.22,6474462.37
236,"Kareby och Ringby",Kungälv,Västra Götaland,57.913,11.9221,317662.31,6423177.76
236,"Utvälinge",Helsingborg,Skåne,56.2145,12.7851,362639.88,6232164.26
236,"Tingstäde",Gotland,Gotland,57.7328,18.6042,714567.29,6404666.52
235,"Sandsjön och Sågbacken",Svenljunga,Västra Götaland,57.6206,13.1016,386610.64,6388057.27
235,"Tranvik och Ekebyholmshöjden",Norrtälje,Stockholm,59.7629,18.3846,690078.26,6629860.23
234,"Repbäcken",Borlänge,Dalarna,60.5172,15.3405,518696.24,6709064.62
234,"Olofsbo",Falkenberg,Halland,56.921,12.3912,341209.08,6311621.95
234,"Nygårds hagar",Nykvarn,Stockholm,59.2171,17.2685,629495.33,6566425.04
233,"Hallen",Åre,Jämtland,63.1766,14.0861,453988.66,7005588.62
233,"Vallvik",Söderhamn,Gävleborg,61.1844,17.179,617155.68,6785275.87
233,"Stora Frö och Haga park",Mörbylånga,Kalmar,56.5746,16.4121,586754.14,6270931.06
232,"Karlsvik",Luleå,Norrbotten,65.5974,22.0693,825356.53,7293348.49
232,"Spekeröd",Stenungsund,Västra Götaland,58.0282,11.8642,314833.68,6436144.52
232,"Västerlösa",Linköping,Östergötland,58.4201,15.3451,520158.88,6475537.87
232,"Falerum",Åtvidaberg,Östergötland,58.145,16.202,570760.7,6445486.38
231,"Hara",Östersund,Jämtland,63.0396,14.46,472685.72,6990118.61
231,"Ås, Slädaviken och Bullås",Sundsvall,Västernorrland,62.4378,17.4708,627531.68,6925389.19
231,"Skebobruk",Norrtälje,Stockholm,59.966,18.6112,701562.99,6653121.51
231,"Storholmen",Lidingö,Stockholm,59.3971,18.1367,678088.86,6588466.71
230,"Salbohed",Sala,Västmanland,59.9138,16.3483,575397.32,6642579.22
230,"Kilsmo",Örebro,Örebro,59.0683,15.5421,531081.23,6547786.78
230,"Norra Rörum",Höör,Skåne,56.0213,13.5092,407075.49,6209453.14
230,"Agunnaryd",Ljungby,Kronoberg,56.7462,14.1452,447722.52,6289458.34
230,"Bondstorp",Vaggeryd,Jönköping,57.5894,13.9221,435557.32,6383512.8
230,"Hogstad",Mjölby,Östergötland,58.3326,15.0263,501540.78,6465737.13
230,"Blackstalund",Uppsala,Uppsala,59.9652,17.3752,632601.55,6649915.3
229,"Hällnäs",Vindeln,Västerbotten,64.3113,19.625,723548.19,7139841.79
229,"Djulö kvarn",Katrineholm,Södermanland,58.9699,16.2049,569281.01,6537320.55
229,"Norra Muskö",Haninge,Stockholm,59.0173,18.1571,681248.34,6546266.45
229,"Lurudden",Ekerö,Stockholm,59.2753,17.7041,654088.42,6573831.81
228,"Norrmjöle",Umeå,Västerbotten,63.6643,20.1154,752996.49,7069740.69
228,"Sjuhalla",Karlskrona,Blekinge,56.1913,15.5558,534490.96,6227505.09
228,"Frinnaryd",Aneby,Jönköping,57.9345,14.8213,489417.14,6421430.43
228,"Märsön",Enköping,Uppsala,59.5194,17.0019,613265.39,6599593.97
227,"Hedlunda",Lycksele,Västerbotten,64.5367,18.7254,678636.99,7162066.51
227,"Hustahöjden",Västerås,Västmanland,59.5646,16.4427,581523.39,6603809.69
227,"Bråbacka",Tibro,Västra Götaland,58.4593,14.229,455011.02,6480108.03
227,"Larv",Vara,Västra Götaland,58.1908,13.1125,389032.89,6451504.96
227,"Lundby och Malm",Norrköping,Östergötland,58.5544,16.2981,575535.12,6491167.16
227,"Läby",Uppsala,Uppsala,60.09,17.5547,642082.18,6664180.57
226,"Kangos",Pajala,Norrbotten,67.4895,22.6583,826504.21,7506141.46
226,"Eda Glasbruk",Eda,Värmland,59.9176,12.2691,347324.67,6645387.93
226,"Rynge och Vallösa",Ystad,Skåne,55.4611,13.6393,413959.33,6146949.37
226,"Fleninge",Helsingborg,Skåne,56.1086,12.79,362564.73,6220369.78
226,"Snogeröd",Höör,Skåne,55.8357,13.4951,405746.77,6188822.26
226,"Bäckebo",Nybro,Kalmar,56.8906,16.0636,564800.49,6305716.24
226,"Bosgård, Rudu och Gissebo",Jönköping,Jönköping,57.8434,14.2715,456750.55,6411512.34
226,"Skolsta",Enköping,Uppsala,59.6576,17.2441,626444.67,6615417.72
225,"Norr-Hede",Härjedalen,Jämtland,62.4238,13.524,423770.97,6922264.04
225,"Klapparvik, Malenedal och Källvik",Söderhamn,Gävleborg,61.291,17.1501,615212.74,6797094.08
225,"Östad",Tanum,Västra Götaland,58.7744,11.5614,301209.34,6520033.92
225,"Toarp och Tåstarp",Ängelholm,Skåne,56.2795,12.949,373017.96,6239079.44
225,"Flygsfors",Nybro,Kalmar,56.8404,15.7788,547509.28,6299893.33
224,"Hedenäset",Övertorneå,Norrbotten,66.2265,23.6863,889729.23,7372256.47
224,"Flurkmark",Umeå,Västerbotten,63.9813,20.2361,756059.97,7105456.14
224,"Saleby",Lidköping,Västra Götaland,58.3775,13.1483,391712.5,6472229
224,"Kvegerö",Nyköping,Södermanland,58.9276,17.3692,636382.03,6534404.53
224,"Oxhalsö",Norrtälje,Stockholm,59.6309,18.9427,722272.55,6616905.83
223,"Persön",Luleå,Norrbotten,65.7426,22.1574,827554.57,7309905.41
223,"Påläng",Kalix,Norrbotten,65.8179,22.8738,859158.24,7322175.28
223,"Mala",Hässleholm,Skåne,56.2408,13.7133,420251.9,6233622.85
223,"Upplanda",Tierp,Uppsala,60.2248,17.7327,651360.98,6679575.88
223,"Hilleshögby",Ekerö,Stockholm,59.3891,17.7052,653632.51,6586507.64
222,"Eggby",Skara,Västra Götaland,58.4349,13.6447,420863.63,6477923.25
222,"Östra Vemmerlöv",Simrishamn,Skåne,55.5866,14.2307,451513.08,6160339.03
221,"Stöllet",Torsby,Värmland,60.4095,13.2712,404772.52,6698262.83
221,"Totebo",Västervik,Kalmar,57.6304,16.1881,570947.32,6388185.86
221,"Kristvallabrunn",Nybro,Kalmar,56.7773,16.0526,564324.08,6293091.88
221,"Ryd",Jönköping,Jönköping,57.7264,13.8692,432653.74,6398807.22
221,"Igelfors",Finspång,Östergötland,58.8464,15.6962,540173.01,6523154.46
221,"Inskogen",Oxelösund,Södermanland,58.6878,17.0454,618560.72,6507094.54
221,"Båtbyggartorp och Harva",Upplands Väsby,Stockholm,59.518,17.851,661299.92,6601189.41
220,"Sundom",Luleå,Norrbotten,65.7712,22.2668,832175.2,7313647.34
220,"Klutmark",Skellefteå,Västerbotten,64.7311,20.7336,772800.76,7190849.14
220,"Bruksvallarna/Våålleh",Härjedalen,Jämtland,62.6414,12.4271,368103.22,6948266.07
220,"Lugnvik",Kramfors,Västernorrland,62.9296,17.9024,647328.29,6981074.16
220,"Östanå",Sandviken,Gävleborg,60.6291,16.8085,598942.33,6722836.42
220,"Nävragöl",Karlskrona,Blekinge,56.3728,15.5688,535132.5,6247721.29
220,"Ekenhaga",Värnamo,Jönköping,57.1956,14.0093,440137.31,6339593.33
220,"Södra Freberga",Motala,Östergötland,58.5142,15.0228,501329.51,6485965.37
220,"Finkarby",Nykvarn,Stockholm,59.2226,17.3088,631770.94,6567117.43
219,"Frostkåge",Skellefteå,Västerbotten,64.8732,21.0042,784144.74,7207823.07
219,"Ljungsarp",Tranemo,Västra Götaland,57.565,13.5828,415218.07,6381167.6
219,"Köinge",Falkenberg,Halland,57.0644,12.6441,357145.86,6327016.43
219,"Kastlösa",Mörbylånga,Kalmar,56.452,16.4293,588098.3,6257304.56
219,"Åminne",Värnamo,Jönköping,57.1256,14.0088,439990.82,6331805.1
219,"Ålberga",Nyköping,Södermanland,58.7247,16.5767,591298.97,6510475.87
219,"Malstaby",Norrtälje,Stockholm,59.7758,18.6328,703929.9,6632028.81
218,"Näsviken",Strömsund,Jämtland,63.8456,15.53,526063.91,7079922.64
218,"Hovid",Sundsvall,Västernorrland,62.4751,17.3819,622789.68,6929373.95
218,"Össjö",Ängelholm,Skåne,56.2281,13.0332,378065.59,6233210.84
218,"Vanneberga",Kristianstad,Skåne,55.9991,14.3517,459564.4,6206171.58
218,"Ysane",Sölvesborg,Blekinge,56.0871,14.6489,478154.79,6215826.47
218,"Pauliström",Vetlanda,Jönköping,57.4687,15.507,530411.87,6369680.04
217,"Venjan",Mora,Dalarna,60.956,13.902,440534.97,6758383.15
217,"Assmundtorp och Skändla",Göteborg,Västra Götaland,57.7823,11.9336,317685.11,6408603.85
217,"Djupvik och Fagerfjäll",Tjörn,Västra Götaland,57.9894,11.6734,303359.22,6432374.3
217,"Bälgviken",Eskilstuna,Södermanland,59.2492,16.4591,583220.19,6568709.43
216,"Karungi",Haparanda,Norrbotten,66.0465,23.9507,904394.17,7354037.62
216,"Glommersträsk",Arvidsjaur,Norrbotten,65.2623,19.6409,716545.68,7245657.45
216,"Målsta, Genvalla och Fillsta",Östersund,Jämtland,63.1509,14.5098,475300.37,7002500.73
216,"Nedansjö",Sundsvall,Västernorrland,62.383,16.8339,594838.25,6918196.75
216,"Vånga",Norrköping,Östergötland,58.5813,15.8145,547358.44,6493718.8
215,"Tomta, Näsbyn och Hagen",Hudiksvall,Gävleborg,61.8185,16.5517,581749.07,6854933.22
215,"Lima",Malung-Sälen,Dalarna,60.9422,13.3596,411121.17,6757463.97
215,"Stångehamn",Oskarshamn,Kalmar,57.2305,16.4997,590533.14,6344044.8
215,"Maspelösa",Linköping,Östergötland,58.49,15.4225,524632.95,6483342.61
215,"Åda",Trosa,Södermanland,58.9286,17.5565,647159.82,6534915.22
215,"Stavsjö",Nyköping,Södermanland,58.7296,16.4348,583071.16,6510834.25
214,"Hybo",Ljusdal,Gävleborg,61.797,16.1938,562938.81,6852143.42
214,"Holsljunga",Svenljunga,Västra Götaland,57.4122,12.9744,378323.1,6365083.27
214,"Undenäs",Karlsborg,Västra Götaland,58.6556,14.4038,465406.28,6501860.15
214,"Fjärås station",Kungsbacka,Halland,57.4318,12.1505,328940.55,6369039.38
214,"Skeppsvik och Sjöskogen",Nyköping,Södermanland,58.626,16.8315,606352.23,6499860.17
213,"Viforsen och Tunbyn",Sundsvall,Västernorrland,62.3106,17.1866,613344.06,6910696.9
213,"Funningen",Borås,Västra Götaland,57.6884,12.8846,373891.1,6395986.48
213,"Ormaryd",Nässjö,Jönköping,57.6659,14.823,489442.88,6391524.4
213,"Grovstanäs, Hysingsvik och Solö",Norrtälje,Stockholm,59.6783,18.7272,709835.47,6621478.22
212,"Vistträsk",Älvsbyn,Norrbotten,65.6914,20.6512,759306.42,7297185.5
212,"Färmanstorp och Skavkulla brygga",Karlskrona,Blekinge,56.1745,15.4961,530799.13,6225612.43
211,"Kuttainen",Kiruna,Norrbotten,68.3798,22.8092,820377.88,7605550.25
211,"Hoverberg",Berg,Jämtland,62.8131,14.4452,471718.16,6964884.44
211,"Västra Torup",Hässleholm,Skåne,56.1422,13.5073,407249.98,6222908.59
211,"Hörja",Hässleholm,Skåne,56.2038,13.5891,412471.57,6229661.58
211,"Husby",Norrtälje,Stockholm,59.747,18.5311,698398.49,6628513.68
210,"Laggarberg",Timrå,Västernorrland,62.4636,17.2469,615876.03,6927843.15
210,"Västerberg",Sandviken,Gävleborg,60.5978,16.5556,585193.07,6718999
210,"Sälgsjön",Gävle,Gävleborg,60.6173,17.1125,615612.25,6722024.67
210,"Åmot",Ockelbo,Gävleborg,60.9633,16.4518,578607.54,6759575.63
210,"Brunnsberg",Älvdalen,Dalarna,61.2858,13.9206,442145.17,6795098.98
210,"Korsberga",Hjo,Västra Götaland,58.3028,14.0987,447178.81,6462773.97
210,"Mellby",Lidköping,Västra Götaland,58.4521,13.0217,384554.63,6480741.09
210,"Flygsnäs och Hägnen",Mark,Västra Götaland,57.6066,12.3677,342726.57,6387962.73
210,"Delary",Älmhult,Kronoberg,56.5501,13.9497,435430.48,6267805.64
210,"Ekeby tomtområde",Ekerö,Stockholm,59.3635,17.6017,647871.84,6583414.9
209,"Ubbhult norra",Mark,Västra Götaland,57.5955,12.3813,343493.39,6386700.88
